Project,Package,Class,Smell,Description,File
camel-language-server,com.github.cameltooling.lsp.internal.telemetry,TelemetryLanguage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\telemetry\TelemetryLanguage.java
camel-language-server,com.github.cameltooling.lsp.internal.telemetry,TelemetryManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: STARTUP_EVENT_NAME; OPENED_DOCUMENT; languageClient,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\telemetry\TelemetryManager.java
camel-language-server,com.github.cameltooling.lsp.internal.websocket,CamelLSPWebSocketServerConfigProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\websocket\CamelLSPWebSocketServerConfigProvider.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.camelapplicationproperties,CamelPropertiesEdgeCasesTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\camelapplicationproperties\CamelPropertiesEdgeCasesTest.java
camel-language-server,com.github.cameltooling.lsp.internal.util,RouteTextBuilder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: XML_PREFIX_FROM; XML_SUFFIX_FROM_SPRING; XML_SUFFIX_FROM_BLUEPRINT; XML_SUFFIX_FROM_XMLIO,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\util\RouteTextBuilder.java
camel-language-server,com.github.cameltooling.lsp.internal.util,TestLoggerUtil,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\util\TestLoggerUtil.java
camel-language-server,(default package),AnInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\AnInterface.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\camel.java
camel-language-server,(default package),AnInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\diagnostic\AnInterface.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\diagnostic\camel-with-endpoint-error.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\diagnostic\camel-with-kafka-endpoint.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\diagnostic\camel-with-knative-endpoint.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\diagnostic\camel-with-kubernetes-endpoint.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\diagnostic\camel-with-properties.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\diagnostic\camel.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\diagnostic\camelk-with-duplicated-traits-in-modeline-written-secondline.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\diagnostic\camelk-with-duplicated-traits-in-modeline.java
camel-language-server,(default package),LinearRoute,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\LinearRoute.java
camel-language-server,(default package),My3LinearRoutes,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\My3LinearRoutes.java
camel-language-server,(default package),My3RouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\My3RoutesBuilder.java
camel-language-server,(default package),PartialRoute,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\PartialRoute.java
camel-language-server,(default package),RoutesWithChoice,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\RoutesWithChoice.java
camel-language-server,(default package),RouteWithChoice,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\RouteWithChoice.java
camel-language-server,(default package),RouteWithChoiceAndEnd,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace\RouteWithChoiceAndEnd.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\resources\workspace with space\MyRouteBuilder.java
camel-language-server,(default package),AnInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\AnInterface.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\camel.java
camel-language-server,(default package),AnInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\diagnostic\AnInterface.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\diagnostic\camel-with-endpoint-error.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\diagnostic\camel-with-kafka-endpoint.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\diagnostic\camel-with-knative-endpoint.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\diagnostic\camel-with-kubernetes-endpoint.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\diagnostic\camel-with-properties.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\diagnostic\camel.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\diagnostic\camelk-with-duplicated-traits-in-modeline-written-secondline.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\diagnostic\camelk-with-duplicated-traits-in-modeline.java
camel-language-server,(default package),LinearRoute,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\LinearRoute.java
camel-language-server,(default package),My3LinearRoutes,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\My3LinearRoutes.java
camel-language-server,(default package),My3RouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\My3RoutesBuilder.java
camel-language-server,(default package),PartialRoute,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\PartialRoute.java
camel-language-server,(default package),RoutesWithChoice,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\RoutesWithChoice.java
camel-language-server,(default package),RouteWithChoice,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\RouteWithChoice.java
camel-language-server,(default package),RouteWithChoiceAndEnd,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace\RouteWithChoiceAndEnd.java
camel-language-server,(default package),MyRouteBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\target\test-classes\workspace with space\MyRouteBuilder.java
